Time	EMG
0.433	0.0336658
0.434	-0.0244647
0.435	-0.0311405
0.436	-0.0588075
0.437	0.0128724
0.438	0.0619396
0.439	0.0096116
0.44	-0.0705817
0.441	-0.0481765
0.442	0.0485345
0.443	0.101914
0.444	0.0346904
0.445	-0.0692796
0.446	-0.115037
0.447	-0.0567625
0.448	0.0858482
0.449	0.116528
0.45	0.0463529
0.451	-0.0282017
0.452	-0.143265
0.453	-0.0518848
0.454	0.0611692
0.455	0.0830939
0.456	-0.00370038
0.457	-0.0572681
0.458	-0.00383412
0.459	0.0552476
0.46	0.045409
0.461	-0.0333379
0.462	-0.10746
0.463	-0.0725276
0.464	0.05719
0.465	0.160542
0.466	0.0650365
0.467	-0.0826873
0.468	-0.121509
0.469	-0.0347802
0.47	0.0586236
0.471	0.0934518
0.472	0.0430285
0.473	-0.0990192
0.474	-0.108802
0.475	0.0152613
0.476	0.115558
0.477	0.0771118
0.478	-0.033993
0.479	-0.102779
0.48	-0.0669103
0.481	0.0752719
0.482	0.124703
0.483	0.00431578
0.484	-0.114137
0.485	-0.0918714
0.486	0.0239191
0.487	0.110605
0.488	0.0907439
0.489	-0.023423
0.49	-0.144571
0.491	-0.0712548
0.492	0.0715094
0.493	0.0976852
0.494	0.0318159
0.495	-0.0491219
0.496	-0.0940593
0.497	-0.0334848
0.498	0.116125
0.499	0.100992
0.5	-0.0362955
0.501	-0.124656
0.502	-0.0691374
0.503	0.0405732
0.504	0.10579
0.505	0.0727376
0.506	-0.0541609
0.507	-0.117865
0.508	-0.020253
0.509	0.0775878
0.51	0.0748087
0.511	-0.00933202
0.512	-0.0875021
0.513	-0.0833617
0.514	0.0387486
0.515	0.1532
0.516	0.06472
0.517	-0.0901773
0.518	-0.143924
0.519	-0.0332512
0.52	0.091121
0.521	0.114972
0.522	0.032341
0.523	-0.114749
0.524	-0.1106
0.525	0.00730153
0.526	0.105841
0.527	0.095873
0.528	0.0130834
0.529	-0.105366
0.53	-0.147279
0.531	0.0320486
0.532	0.15788
0.533	0.0616547
0.534	-0.0791751
0.535	-0.0865431
0.536	0.00430776
0.537	0.0694646
0.538	0.0585361
0.539	-0.0446184
0.54	-0.11923
0.541	-0.021655
0.542	0.0932642
0.543	0.10222
0.544	0.0113047
0.545	-0.0831564
0.546	-0.0879768
0.547	-0.0409292
0.548	0.0952068
0.549	0.117177
0.55	-0.00329029
0.551	-0.105376
0.552	-0.0801413
0.553	0.0116186
0.554	0.0955712
0.555	0.0830607
0.556	-0.043992
0.557	-0.10956
0.558	-0.0252436
0.559	0.0686933
0.56	0.0718979
0.561	-0.0116472
0.562	-0.0885446
0.563	-0.0705269
0.564	0.0522739
0.565	0.143335
0.566	0.0457825
0.567	-0.0794159
0.568	-0.124477
0.569	-0.0499597
0.57	0.066959
0.571	0.123029
0.572	0.0489148
0.573	-0.100811
0.574	-0.0988048
0.575	0.0109493
0.576	0.0848865
0.577	0.0608307
0.578	-0.0353308
0.579	-0.0822347
0.58	-0.0513998
0.581	0.0617249
0.582	0.116116
0.583	0.0348083
0.584	-0.0652112
0.585	-0.112034
0.586	-0.035288
0.587	0.0590793
0.588	0.0676527
0.589	-0.00626808
0.59	-0.0595998
0.591	-0.0036438
0.592	0.0680547
0.593	0.0669258
0.594	-0.0082089
0.595	-0.087995
0.596	-0.0939554
0.597	-0.0417089
0.598	0.0751386
0.599	0.10961
0.6	0.0354027
0.601	-0.0698543
0.602	-0.0708022
0.603	0.0525953
0.604	0.0946267
0.605	0.0354539
0.606	-0.079567
0.607	-0.200448
0.608	-0.112746
0.609	0.152639
0.61	0.214656
0.611	0.0693088
0.612	-0.0681368
0.613	-0.115752
0.614	-0.0409196
0.615	0.0431804
0.616	0.0066471
0.617	-0.0433387
0.618	-0.0245065
0.619	0.0334807
0.62	0.0682593
0.621	0.0716127
0.622	-0.00203355
0.623	-0.113333
0.624	-0.10447
0.625	0.0121829
0.626	0.0938904
0.627	0.0915535
0.628	-0.00249642
0.629	-0.0786501
0.63	-0.056039
0.631	0.0519198
0.632	0.0851571
0.633	-0.0110577
0.634	-0.119347
0.635	-0.112643
0.636	0.0399526
0.637	0.167113
0.638	0.129961
0.639	-0.0169281
0.64	-0.140042
0.641	-0.0909423
0.642	-0.00542761
0.643	0.0337349
0.644	0.0130827
0.645	-0.0072085
0.646	0.0114111
0.647	0.0394732
0.648	0.0702282
0.649	0.0332953
0.65	-0.0502791
0.651	-0.0929265
0.652	-0.0545158
0.653	-0.00743013
0.654	0.0325943
0.655	0.0703958
0.656	0.0377506
0.657	-0.0263633
0.658	-0.0238274
0.659	0.0134554
0.66	0.000562284
0.661	-0.0222679
0.662	-0.00687431
0.663	-0.024666
0.664	0.00947626
0.665	0.0677434
0.666	0.0222461
0.667	-0.0501772
0.668	-0.0697574
0.669	-0.0155524
0.67	0.0443014
0.671	0.0968856
0.672	0.0597872
0.673	-0.0766116
0.674	-0.10968
0.675	-0.0306498
0.676	0.0517222
0.677	0.0629785
0.678	0.00949469
0.679	-0.0410907
0.68	-0.0156543
0.681	0.0496006
0.682	0.0715488
0.683	-0.0405155
0.684	-0.11243
0.685	-0.0593049
0.686	0.0481656
0.687	0.0660008
0.688	0.0567125
0.689	0.0557481
0.69	-0.0434604
0.691	-0.0813488
0.692	-0.045909
0.693	0.0329246
0.694	0.0235324
0.695	-0.0403072
0.696	-0.0549782
0.697	0.0205912
0.698	0.135281
0.699	0.0934474
0.7	-0.0215687
0.701	-0.0854438
0.702	-0.0831084
0.703	-0.0542223
0.704	-0.0345524
0.705	0.0191561
0.706	0.0815503
0.707	0.0578187
0.708	0.051602
0.709	0.00591388
0.71	-0.0177025
0.711	-0.0321101
0.712	-0.08248
0.713	-0.0670544
0.714	0.0115202
0.715	0.0633187
0.716	0.0497438
0.717	0.0298245
0.718	0.00670543
0.719	-0.0212527
0.72	-0.0341214
0.721	0.00822408
0.722	0.00907772
0.723	-0.0386516
0.724	-0.0400333
0.725	0.0139072
0.726	0.0567063
0.727	0.0680315
0.728	0.00170071
0.729	-0.0802656
0.73	-0.0664631
0.731	0.0179706
0.732	0.0721617
0.733	0.0147956
0.734	-0.0410437
0.735	-0.00769672
0.736	0.0283544
0.737	0.0367473
0.738	0.0070067
0.739	-0.0339008
0.74	-0.082275
0.741	-0.053057
0.742	0.0264897
0.743	0.0923991
0.744	0.114213
0.745	0.00226134
0.746	-0.100916
0.747	-0.0924182
0.748	0.0407255
0.749	0.0493259
0.75	-0.0567541
0.751	-0.0332702
0.752	0.0475034
0.753	0.0633714
0.754	0.0378446
0.755	-0.00869301
0.756	-0.0922766
0.757	-0.0704811
0.758	0.0422117
0.759	0.101027
0.76	0.0233841
0.761	-0.0927281
0.762	-0.0701466
0.763	0.0246855
0.764	0.0801315
0.765	0.0672024
0.766	-0.0184953
0.767	-0.0787296
0.768	-0.0551804
0.769	0.00737638
0.77	0.0356875
0.771	0.0422883
0.772	0.0148268
0.773	-0.0471095
0.774	-0.0326194
0.775	0.0402759
0.776	0.0807629
0.777	0.00719052
0.778	-0.0672625
0.779	-0.0995042
0.78	-0.0635233
0.781	0.056909
0.782	0.13204
0.783	0.057855
0.784	-0.0505526
0.785	-0.0376737
0.786	0.0167786
0.787	0.0261843
0.788	0.0104402
0.789	-0.183663
0.79	-0.0468121
0.791	0.088618
0.792	0.16645
0.793	0.0764989
0.794	-0.0699333
0.795	-0.172246
0.796	-0.124727
0.797	0.127395
0.798	0.211915
0.799	0.0241817
0.8	-0.0933585
0.801	-0.0819408
0.802	-0.0210443
0.803	-0.00224289
0.804	-0.0182878
0.805	-0.0267701
0.806	-0.00849083
0.807	0.0891712
0.808	0.126929
0.809	0.0532284
0.81	-0.0579344
0.811	-0.140918
0.812	-0.134521
0.813	-0.000180793
0.814	0.151435
0.815	0.0995516
0.816	-0.02161
0.817	-0.0757051
0.818	-0.0570662
0.819	0.0273871
0.82	0.112488
0.821	0.0650606
0.822	-0.102983
0.823	-0.143406
0.824	-0.0218229
0.825	0.059597
0.826	0.126243
0.827	0.0396876
0.828	-0.0978798
0.829	-0.0834221
0.83	0.0632111
0.831	0.123948
0.832	-0.000880899
0.833	-0.111187
0.834	-0.0971354
0.835	-0.00572134
0.836	0.0614493
0.837	0.107683
0.838	0.0540757
0.839	-0.0968825
0.84	-0.0572621
0.841	0.0557129
0.842	0.0296592
0.843	-0.0543635
0.844	-0.113913
0.845	-0.0449135
0.846	0.1227
0.847	0.223848
0.848	0.0405114
0.849	-0.114141
0.85	-0.16067
0.851	-0.131405
0.852	0.0205964
0.853	0.094681
0.854	0.130423
0.855	0.0584323
0.856	-0.0806237
0.857	-0.0553984
0.858	0.0635915
0.859	0.0200468
0.86	-0.0904087
0.861	-0.061048
0.862	-0.00832955
0.863	0.00012966
0.864	0.0895453
0.865	0.0864287
0.866	0.0105107
0.867	-0.0653406
0.868	-0.0548931
0.869	0.0192101
0.87	0.0879384
0.871	0.0122453
0.872	-0.171561
0.873	-0.175503
0.874	0.0818792
0.875	0.216697
0.876	0.188694
0.877	-0.0245253
0.878	-0.159872
0.879	-0.147038
0.88	-0.0313413
0.881	0.0878082
0.882	0.0531988
0.883	-0.0163797
0.884	-0.0256407
0.885	-0.0212284
0.886	0.0917157
0.887	0.137419
0.888	-0.0126123
0.889	-0.22114
0.89	-0.10982
0.891	0.0502805
0.892	0.0884369
0.893	0.0814045
0.894	-0.00998878
0.895	-0.0520813
0.896	-0.00527622
0.897	0.0787203
0.898	0.048658
0.899	-0.0638441
0.9	-0.135193
0.901	-0.0563715
0.902	0.0496507
0.903	0.118493
0.904	0.0912734
0.905	-0.016784
0.906	-0.0988987
0.907	-0.0467905
0.908	0.0234964
0.909	0.0228718
0.91	-0.00895321
0.911	-0.0302072
0.912	-0.0385528
0.913	0.0286235
0.914	0.135558
0.915	0.107743
0.916	-0.0587306
0.917	-0.232011
0.918	-0.133649
0.919	0.0895888
0.92	0.178236
0.921	0.126778
0.922	-0.0255227
0.923	-0.165054
0.924	-0.108667
0.925	0.0599816
0.926	0.12329
0.927	0.0395517
0.928	-0.0702078
0.929	-0.0910181
0.93	-0.00743329
0.931	0.111089
0.932	0.050722
0.933	-0.0657443
0.934	-0.0756589
0.935	-0.00149608
0.936	0.084954
0.937	0.0787489
0.938	-0.00380206
0.939	-0.129749
0.94	-0.0914376
0.941	0.0359571
0.942	0.0920104
0.943	0.0663563
0.944	-0.0202828
0.945	-0.0670274
0.946	-0.0369048
0.947	0.0719241
0.948	0.0886397
0.949	-0.0483077
0.95	-0.135124
0.951	-0.0664425
0.952	0.0751233
0.953	0.138322
0.954	0.113624
0.955	-0.0815375
0.956	-0.222124
0.957	-0.0806747
0.958	0.10298
0.959	0.215502
0.96	0.113388
0.961	-0.19288
0.962	-0.184207
0.963	-0.00386591
0.964	0.130847
0.965	0.0960706
0.966	-0.0129516
0.967	-0.070948
0.968	-0.0336326
0.969	0.0440985
0.97	0.070719
0.971	0.0157195
0.972	-0.172923
0.973	-0.132502
0.974	0.120479
0.975	0.207751
0.976	0.0463305
0.977	-0.08569
0.978	-0.109831
0.979	-0.0795087
0.98	0.0635332
0.981	0.095713
0.982	-0.000104198
0.983	-0.068582
0.984	-0.0380136
0.985	0.0284979
0.986	0.0913275
0.987	0.0848777
0.988	-0.0357916
0.989	-0.1689
0.99	-0.134963
0.991	0.0382574
0.992	0.176776
0.993	0.122138
0.994	-0.0365727
0.995	-0.100888
0.996	-0.0542782
0.997	0.0792663
0.998	0.0827482
0.999	-0.0699279
1	-0.172079
1.001	-0.0937802
1.002	0.0953271
1.003	0.22726
1.004	0.155633
1.005	-0.0675147
1.006	-0.212616
1.007	-0.0805155
1.008	0.030462
1.009	0.0343052
1.01	0.0184806
1.011	-0.00621572
1.012	-0.0146795
1.013	0.0291844
1.014	0.121415
1.015	0.051223
1.016	-0.099247
1.017	-0.155774
1.018	-0.057256
1.019	0.0835847
1.02	0.143404
1.021	0.0659973
1.022	-0.0911057
1.023	-0.133507
1.024	-0.0218894
1.025	0.0921868
1.026	0.0767731
1.027	-0.0182478
1.028	-0.039611
1.029	-0.0255002
1.03	0.00236432
1.031	0.0420046
1.032	0.019623
1.033	-0.0627644
1.034	-0.0426346
1.035	0.0297764
1.036	0.0842895
1.037	0.0673572
1.038	-0.0239882
1.039	-0.128033
1.04	-0.137391
1.041	-0.000148155
1.042	0.146014
1.043	0.160366
1.044	0.0668903
1.045	-0.0907782
1.046	-0.137286
1.047	-0.0536628
1.048	0.025873
1.049	-0.0361986
1.05	-0.0763973
1.051	0.0859237
1.052	0.227121
1.053	0.120941
1.054	-0.02739
1.055	-0.194062
1.056	-0.266072
1.057	-0.088799
1.058	0.18794
1.059	0.243787
1.06	0.0349857
1.061	-0.141473
1.062	-0.137827
1.063	0.0463962
1.064	0.202915
1.065	0.150899
1.066	-0.124927
1.067	-0.261791
1.068	-0.178386
1.069	0.00505512
1.07	0.211477
1.071	0.235965
1.072	0.0331229
1.073	-0.0884833
1.074	-0.157434
1.075	0.0261857
1.076	0.160052
1.077	-0.0289512
1.078	-0.228956
1.079	-0.190698
1.08	0.0594585
1.081	0.273755
1.082	0.207967
1.083	0.0350349
1.084	-0.0960279
1.085	-0.152953
1.086	-0.152669
1.087	-0.0512292
1.088	0.0958577
1.089	0.116974
1.09	-0.0119005
1.091	-0.0536918
1.092	0.0975702
1.093	0.127159
1.094	-0.0672657
1.095	-0.223507
1.096	-0.0921729
1.097	0.139059
1.098	0.193722
1.099	-0.00400901
1.1	-0.157782
1.101	-0.0819279
1.102	0.0162398
1.103	0.102939
1.104	0.149103
1.105	-0.0110157
1.106	-0.230284
1.107	-0.150136
1.108	0.113161
1.109	0.206283
1.11	0.115761
1.111	-0.0797901
1.112	-0.11853
1.113	-0.182611
1.114	-0.0358452
1.115	0.136378
1.116	0.162125
1.117	0.0311123
1.118	-0.00934398
1.119	0.0360252
1.12	-0.067467
1.121	-0.164377
1.122	-0.13903
1.123	-0.000575115
1.124	0.176036
1.125	0.226866
1.126	0.0639499
1.127	-0.0801173
1.128	-0.17498
1.129	-0.206072
1.13	0.0385731
1.131	0.212473
1.132	0.125982
1.133	-0.128205
1.134	-0.108246
1.135	0.0565975
1.136	0.133769
1.137	0.027081
1.138	-0.110148
1.139	-0.149287
1.14	-0.0600895
1.141	0.112267
1.142	0.160104
1.143	0.0285926
1.144	-0.0619709
1.145	-0.0787915
1.146	-0.0648092
1.147	0.0586177
1.148	0.150268
1.149	0.0135036
1.15	-0.140084
1.151	-0.128197
1.152	-0.0658826
1.153	0.0638348
1.154	0.223932
1.155	0.149551
1.156	-0.0737961
1.157	-0.0936963
1.158	-0.103376
1.159	-0.133758
1.16	0.0252859
1.161	0.0812916
1.162	0.044863
1.163	0.0464286
1.164	0.0900759
1.165	-0.0135866
1.166	-0.0867408
1.167	-0.042211
1.168	-0.0243207
1.169	-0.0124596
1.17	0.0341166
1.171	0.127816
1.172	-0.0153281
1.173	-0.117804
1.174	-0.174396
1.175	0.00743399
1.176	0.267878
1.177	0.15567
1.178	-0.010223
1.179	-0.174486
1.18	-0.224904
1.181	0.0156507
1.182	0.112948
1.183	0.104123
1.184	0.0171314
1.185	-0.00214777
1.186	-0.0687297
1.187	-0.036914
1.188	0.0492266
1.189	0.0202956
1.19	-0.0145268
1.191	-0.07632
1.192	0.0201378
1.193	0.0929162
1.194	-0.00121682
1.195	-0.0971862
1.196	-0.102228
1.197	0.092817
1.198	0.245622
1.199	0.0104977
1.2	-0.199913
1.201	-0.107133
1.202	-0.0539342
1.203	0.112186
1.204	0.187903
1.205	-0.0331384
1.206	-0.169535
1.207	-0.0787523
1.208	0.0873886
1.209	0.182377
1.21	0.101021
1.211	-0.130189
1.212	-0.198838
1.213	-0.163738
1.214	0.0517563
1.215	0.221125
1.216	0.258678
1.217	0.0563216
1.218	-0.207787
1.219	-0.290881
1.22	-0.0377451
1.221	0.0824038
1.222	-0.0644342
1.223	0.11269
1.224	0.29701
1.225	0.206598
1.226	-0.120201
1.227	-0.292763
1.228	-0.385126
1.229	-0.161413
1.23	0.370194
1.231	0.512255
1.232	0.00158774
1.233	-0.370243
1.234	-0.183525
1.235	0.199175
1.236	0.188497
1.237	0.00440195
1.238	-0.105693
1.239	-0.270278
1.24	-0.135253
1.241	0.16344
1.242	0.173573
1.243	0.165713
1.244	0.0911603
1.245	-0.0802606
1.246	-0.13459
1.247	-0.140662
1.248	-0.0847776
1.249	-0.0115034
1.25	0.029723
1.251	0.0678841
1.252	0.132827
1.253	0.278327
1.254	0.21285
1.255	-0.255621
1.256	-0.539553
1.257	-0.35744
1.258	-0.0333007
1.259	0.515962
1.26	0.655321
1.261	0.124979
1.262	-0.465763
1.263	-0.387268
1.264	0.0539042
1.265	0.141633
1.266	-0.0406227
1.267	-0.093972
1.268	-0.0187358
1.269	0.142049
1.27	0.162711
1.271	0.0504338
1.272	-0.0771396
1.273	-0.0943837
1.274	-0.032344
1.275	-0.0141037
1.276	-0.018874
1.277	-0.0352684
1.278	-0.0289835
1.279	-0.0357232
1.28	0.141887
1.281	0.236641
1.282	0.0166398
1.283	-0.124474
1.284	-0.178891
1.285	-0.121843
1.286	0.021083
1.287	0.137879
1.288	0.0968122
1.289	-0.0986966
1.29	-0.103812
1.291	0.0742656
1.292	0.165351
1.293	0.128678
1.294	0.02434
1.295	-0.245322
1.296	-0.339359
1.297	-0.100541
1.298	0.171824
1.299	0.434353
1.3	0.163378
1.301	-0.157336
1.302	-0.28786
1.303	-0.0498218
1.304	0.140672
1.305	0.116425
1.306	-0.113161
1.307	-0.147783
1.308	0.0305025
1.309	0.173921
1.31	0.0385897
1.311	-0.107207
1.312	-0.067821
1.313	0.0457616
1.314	0.136675
1.315	0.0181982
1.316	-0.104294
1.317	-0.136446
1.318	0.0565748
1.319	0.0601991
1.32	0.00850437
1.321	0.0910789
1.322	-0.0113722
1.323	-0.144394
1.324	-0.11443
1.325	0.0638452
1.326	0.172196
1.327	0.117038
1.328	-0.000188777
1.329	-0.206218
1.33	-0.151065
1.331	0.0471451
1.332	0.0601215
1.333	0.0717079
1.334	0.116416
1.335	0.0995048
1.336	-0.0587701
1.337	-0.23274
1.338	-0.183394
1.339	-0.00305342
1.34	0.183586
1.341	0.2573
1.342	0.0879878
1.343	-0.189076
1.344	-0.185484
1.345	-0.0156586
1.346	0.0692424
1.347	0.152334
1.348	0.124959
1.349	-0.1934
1.35	-0.197318
1.351	-0.170804
1.352	0.0839715
1.353	0.292308
1.354	0.341846
1.355	0.0476475
1.356	-0.19781
1.357	-0.322353
1.358	-0.255
1.359	-0.0376287
1.36	0.160666
1.361	0.310321
1.362	0.102254
1.363	-0.108716
1.364	0.116704
1.365	0.0722546
1.366	-0.220508
1.367	-0.299273
1.368	-0.0626851
1.369	0.127794
1.37	0.195375
1.371	0.19094
1.372	-0.0320913
1.373	-0.0643156
1.374	0.0212172
1.375	-0.192703
1.376	-0.209863
1.377	0.0867453
1.378	0.117404
1.379	0.0417535
1.38	0.145438
1.381	0.313933
1.382	-0.0987098
1.383	-0.336644
1.384	-0.37694
1.385	-0.182509
1.386	0.150625
1.387	0.5335
1.388	0.528519
1.389	0.0819924
1.39	-0.460515
1.391	-0.769385
1.392	-0.379794
1.393	0.462793
1.394	0.786785
1.395	0.0452867
1.396	-0.304827
1.397	-0.0782251
1.398	0.0465355
1.399	-0.00614185
1.4	-0.150536
1.401	-0.179603
1.402	0.0535539
1.403	0.200423
1.404	0.165232
1.405	-0.006196
1.406	-0.149123
1.407	-0.0716971
1.408	0.130375
1.409	0.0220591
1.41	-0.114664
1.411	-0.0648354
1.412	0.00241348
1.413	0.038936
1.414	0.0840701
1.415	0.0589585
1.416	-0.022898
1.417	-0.0792381
1.418	-0.0495172
1.419	0.0432355
1.42	0.087789
1.421	0.0966497
1.422	-0.108706
1.423	-0.202205
1.424	-0.0418941
1.425	0.0965257
1.426	0.136244
1.427	0.0958214
1.428	-0.0482876
1.429	-0.0970889
1.43	-0.0284907
1.431	0.0714779
1.432	0.0624998
1.433	-0.0571635
1.434	-0.128041
1.435	-0.0734391
1.436	0.0349304
1.437	0.0935058
1.438	0.0855835
1.439	0.0371307
1.44	0.0312447
1.441	0.0298487
1.442	0.0188084
1.443	-0.0788913
1.444	-0.315826
1.445	-0.249618
1.446	0.104893
1.447	0.372797
1.448	0.309691
1.449	0.0749384
1.45	-0.114035
1.451	-0.234806
1.452	-0.19204
1.453	-0.033008
1.454	-0.0189052
1.455	-0.062826
1.456	0.126162
1.457	0.336046
1.458	0.178659
1.459	-0.149603
1.46	-0.262598
1.461	-0.236666
1.462	-0.0437937
1.463	0.0979935
1.464	0.296084
1.465	0.25314
1.466	0.0255678
1.467	-0.241857
1.468	-0.281545
1.469	-0.11532
1.47	0.0402805
1.471	0.0982784
1.472	0.0694569
1.473	0.0736569
1.474	0.171907
1.475	0.149532
1.476	0.0253917
1.477	-0.197348
1.478	-0.40539
1.479	-0.245897
1.48	0.0942571
1.481	0.304283
1.482	0.271739
1.483	0.15099
1.484	-0.0829228
1.485	-0.202187
1.486	-0.0608386
1.487	0.0204372
1.488	-0.00484057
1.489	-0.0874231
1.49	-0.102639
1.491	0.0176674
1.492	0.151512
1.493	0.172881
1.494	0.0255759
1.495	-0.08496
1.496	-0.097912
1.497	0.0164517
1.498	0.0758423
1.499	-0.0352118
1.5	-0.177014
1.501	-0.122937
1.502	0.116074
1.503	0.223742
1.504	0.167844
1.505	0.00581249
1.506	-0.219486
1.507	-0.198786
1.508	0.00565883
1.509	0.104216
1.51	0.0745552
1.511	0.00772164
1.512	-0.0317493
1.513	0.0133371
1.514	0.0711898
1.515	0.0236866
1.516	-0.0715796
1.517	-0.118763
1.518	-0.0658037
1.519	0.0431185
1.52	0.16189
1.521	0.14146
1.522	-0.0634126
1.523	-0.177839
1.524	-0.0946548
1.525	0.0866868
1.526	0.108344
1.527	-0.0119942
1.528	-0.0837695
1.529	-0.0591683
1.53	0.0631952
1.531	0.120536
1.532	0.017324
1.533	-0.0164304
1.534	-0.0407017
1.535	-0.0666285
1.536	-0.0856593
1.537	-0.00872682
1.538	0.0910154
1.539	-0.0257481
1.54	-0.015746
1.541	0.146552
1.542	0.14811
1.543	-0.0425241
1.544	-0.176778
1.545	-0.18282
1.546	-0.0757379
1.547	0.104674
1.548	0.175384
1.549	0.121394
1.55	-0.00253272
1.551	-0.104333
1.552	-0.0724808
1.553	0.0283956
1.554	0.0562007
1.555	-0.0654594
1.556	-0.143038
1.557	-0.0363595
1.558	0.121558
1.559	0.178196
1.56	0.0729173
1.561	-0.0540257
1.562	-0.109242
1.563	-0.0724102
1.564	-0.00613985
1.565	-0.0258639
1.566	-0.0579495
1.567	0.044911
1.568	0.144609
1.569	0.102413
1.57	0.0323796
1.571	-0.0488234
1.572	-0.17164
1.573	-0.188962
1.574	0.00321267
1.575	0.181563
1.576	0.179296
1.577	0.0337096
1.578	-0.0919548
1.579	-0.131341
1.58	-0.022266
1.581	0.049687
1.582	-0.0032229
1.583	-0.027799
1.584	-0.0261698
1.585	0.0802653
1.586	0.145523
1.587	0.0607593
1.588	-0.0936173
1.589	-0.189923
1.59	-0.117674
1.591	-0.049708
1.592	0.0889569
1.593	0.254151
1.594	0.135285
1.595	-0.110233
1.596	-0.121607
1.597	0.0359362
1.598	0.0397215
1.599	-0.128155
1.6	-0.165817
1.601	0.00814186
1.602	0.146495
1.603	0.13738
1.604	0.139604
1.605	0.0481304
1.606	-0.198065
1.607	-0.231803
1.608	-0.0441658
1.609	0.137633
1.61	0.1352
1.611	-0.0224301
1.612	-0.0932154
1.613	-0.00653319
1.614	0.108736
1.615	0.118067
1.616	-0.0361097
1.617	-0.155182
1.618	-0.111825
1.619	0.0104621
1.62	0.120426
1.621	0.103278
1.622	-0.0672039
1.623	-0.126015
1.624	-0.0151386
1.625	0.158126
1.626	0.14045
1.627	-0.0208568
1.628	-0.13802
1.629	-0.180232
1.63	-0.080892
1.631	0.116336
1.632	0.144516
1.633	0.0476088
1.634	0.0137646
1.635	0.00568481
1.636	-0.0251427
1.637	0.0426818
1.638	-0.0285377
1.639	-0.20529
1.64	-0.234874
1.641	0.0270046
1.642	0.379214
1.643	0.260217
1.644	-0.0158966
1.645	-0.124002
1.646	-0.246933
1.647	-0.182879
1.648	0.0698698
1.649	0.136872
1.65	0.115601
1.651	0.0403531
1.652	-0.0295092
1.653	-0.0131716
1.654	-0.0281492
1.655	-0.0585217
1.656	-0.0832443
1.657	-9.18E-05
1.658	0.111685
1.659	0.0873134
1.66	-0.0497074
1.661	-0.0426881
1.662	-0.0178326
1.663	-0.0108066
1.664	0.0435639
1.665	0.0731081
1.666	-0.0355386
1.667	-0.128031
1.668	-0.0611934
1.669	0.0731891
1.67	0.13907
1.671	0.0750579
1.672	-0.0646913
1.673	-0.0657793
1.674	-0.0472806
1.675	-0.101044
1.676	-0.0347484
1.677	0.0888957
1.678	0.145061
1.679	0.0528286
1.68	0.0252384
1.681	0.011808
1.682	-0.0938039
1.683	-0.260174
1.684	-0.14849
1.685	0.144912
1.686	0.277363
1.687	0.200849
1.688	-0.00922168
1.689	-0.233705
1.69	-0.211635
1.691	-0.0297785
1.692	0.128478
1.693	0.153774
1.694	0.0242442
1.695	-0.114516
1.696	-0.083042
1.697	0.062951
1.698	0.127165
1.699	0.033014
1.7	-0.138109
1.701	-0.128588
1.702	0.0239244
1.703	0.153719
1.704	0.137971
1.705	-0.0665279
1.706	-0.198282
1.707	-0.0655074
1.708	0.0995284
1.709	0.120942
1.71	0.0226634
1.711	-0.0586359
1.712	-0.076867
1.713	-0.0380604
1.714	0.124707
1.715	0.0931981
1.716	-0.0733821
1.717	-0.135342
1.718	-0.0575317
1.719	0.0555801
1.72	0.109537
1.721	0.108822
1.722	-0.0182727
1.723	-0.177014
1.724	-0.0498816
1.725	0.124222
1.726	0.0356005
1.727	-0.0868127
1.728	-0.0576348
1.729	-0.00490118
1.73	0.0672932
1.731	0.158461
1.732	0.0401768
1.733	-0.146313
1.734	-0.140141
1.735	-0.00465569
1.736	0.105312
1.737	0.12307
1.738	-0.0170444
1.739	-0.148737
1.74	-0.066295
1.741	0.0859852
1.742	0.0975935
1.743	0.000862501
1.744	-0.062565
1.745	-0.0608006
1.746	0.0217231
1.747	0.109427
1.748	0.0640213
1.749	-0.0469591
1.75	-0.139529
1.751	-0.136391
1.752	0.0120204
1.753	0.189208
1.754	0.184001
1.755	-0.0262706
1.756	-0.173298
1.757	-0.0870161
1.758	0.064622
1.759	0.0648282
1.76	-0.00577327
1.761	-0.0745819
1.762	-0.106848
1.763	0.0585402
1.764	0.214783
1.765	0.0855833
1.766	-0.112868
1.767	-0.179031
1.768	-0.112836
1.769	0.0428829
1.77	0.197405
1.771	0.2028
1.772	-0.0144786
1.773	-0.246406
1.774	-0.196278
1.775	0.00749985
1.776	0.117271
1.777	0.090455
1.778	0.0419561
1.779	-0.0163851
1.78	0.0720768
1.781	0.129809
1.782	-0.0547956
1.783	-0.224382
1.784	-0.233123
1.785	-0.0755986
1.786	0.130362
1.787	0.319289
1.788	0.255616
1.789	-0.060494
1.79	-0.213714
1.791	-0.179591
1.792	-0.0422325
1.793	0.0182463
1.794	0.0935934
1.795	-0.00992985
1.796	-0.122074
1.797	0.129257
1.798	0.276696
1.799	0.0301205
1.8	-0.176926
1.801	-0.176324
1.802	-0.0961708
1.803	0.0266172
1.804	0.140851
1.805	0.108162
1.806	-0.107475
1.807	-0.0636231
1.808	0.0890124
1.809	0.0852824
1.81	0.0129152
1.811	-0.100921
1.812	-0.139123
1.813	-0.0149125
1.814	0.183174
1.815	0.117511
1.816	-0.0703472
1.817	-0.134969
1.818	-0.0745137
1.819	0.020238
1.82	0.0983146
1.821	0.100527
1.822	0.0118405
