Time	Lead II
14.23	0.0139969
14.24	0.0367577
14.25	0.0107786
14.26	0.0775527
14.27	0.00775826
14.28	0.0140205
14.29	-0.0122949
14.3	-0.0692995
14.31	-0.0282631
14.32	-0.0928577
14.33	-0.0425315
14.34	0.0383384
14.35	0.206756
14.36	0.432955
14.37	0.266626
14.38	0.034022
14.39	-0.139299
14.4	-0.183063
14.41	-0.0649075
14.42	-0.090438
14.43	-0.0382816
14.44	-0.0400488
14.45	-0.0759111
14.46	-0.0102477
14.47	-0.067886
14.48	-0.0222711
14.49	-0.0272502
14.5	-0.0505955
14.51	0.0276055
14.52	-0.0224194
14.53	0.0315866
14.54	0.0360381
14.55	0.0242802
14.56	0.118037
14.57	0.0814273
14.58	0.14877
14.59	0.163091
14.6	0.155475
14.61	0.124838
14.62	0.0242504
14.63	0.0705385
14.64	0.0993605
14.65	0.0304614
14.66	0.0609723
14.67	-0.0275914
14.68	-0.0238571
14.69	-0.0209368
14.7	-0.0729704
14.71	-0.0149417
14.72	-0.0798201
14.73	-0.0523971
14.74	-0.0389689
14.75	-0.0898213
14.76	-0.0217472
14.77	-0.0742247
14.78	-0.0465943
14.79	-0.0403908
14.8	-0.0871605
14.81	-0.009097
14.82	-0.0610191
14.83	-0.0413241
14.84	-0.0321148
14.85	-0.063442
14.86	0.009449
14.87	-0.0558723
14.88	-0.0316922
14.89	-0.0168237
14.9	-0.0632783
14.91	-0.0082998
14.92	-0.0659074
14.93	-0.0417163
14.94	-0.0403665
14.95	-0.0734933
14.96	0.00330684
14.97	-0.0507705
14.98	-0.0275312
14.99	-0.0251451
15	-0.0713153
15.01	-0.0116931
15.02	-0.0695129
15.03	-0.0386178
15.04	-0.0357346
15.05	-0.0738794
15.06	-0.00563069
15.07	-0.0656007
15.08	-0.0295148
15.09	-0.0229191
15.1	-0.0656525
15.11	0.00361519
15.12	-0.0456074
15.13	0.00632485
15.14	0.0359732
15.15	0.0186396
15.16	0.0867946
15.17	0.0145802
15.18	0.0287475
15.19	0.00362023
15.2	-0.0628194
15.21	-0.02298
15.22	-0.0902296
15.23	-0.0428058
15.24	0.00995965
15.25	0.150781
15.26	0.426546
15.27	0.336211
15.28	0.110441
15.29	-0.104969
15.3	-0.181597
15.31	-0.0734324
15.32	-0.0996855
15.33	-0.0415711
15.34	-0.0258843
15.35	-0.0582062
15.36	-0.00149002
15.37	-0.0624173
15.38	-0.0138137
15.39	-0.0135958
15.4	-0.0440699
15.41	0.0287063
15.42	-0.0184333
15.43	0.0320285
15.44	0.0371143
15.45	0.0238682
15.46	0.119284
15.47	0.089572
15.48	0.160717
15.49	0.180471
15.5	0.167726
15.51	0.237879
15.52	0.156027
15.53	0.101289
15.54	0.106782
15.55	0.041999
15.56	0.0763806
15.57	-0.00732535
15.58	-8.10358e-05
15.59	0.00267131
15.6	-0.0640804
15.61	-0.00417841
15.62	-0.0568629
15.63	-0.034138
15.64	-0.024334
15.65	-0.08031
15.66	-0.014873
15.67	-0.0638104
15.68	-0.0352709
15.69	-0.0244405
15.7	-0.0706699
15.71	-0.00433182
15.72	-0.0608163
15.73	-0.0314893
15.74	-0.0174075
15.75	-0.0601947
15.76	0.00420063
15.77	-0.0584515
15.78	-0.022277
15.79	-0.00626351
15.8	-0.0484144
15.81	0.0160551
15.82	-0.0464929
15.83	-0.0264326
15.84	-0.0218184
15.85	-0.0661768
15.86	-0.00901009
15.87	-0.0701351
15.88	-0.0293815
15.89	-0.0189698
15.9	-0.0687812
15.91	-0.004093
15.92	-0.0605363
15.93	-0.0276766
15.94	-0.0250524
15.95	-0.074329
15.96	-0.01556
15.97	-0.0741023
15.98	-0.0358093
15.99	-0.0369833
16	-0.0769502
16.01	-0.0023527
16.02	-0.0623597
16.03	-0.0299233
16.04	-0.0208264
16.05	-0.049818
16.06	0.0350738
16.07	-0.0106563
16.08	0.031551
16.09	0.0454572
16.1	0.00368139
16.11	0.0367413
16.12	-0.0630235
16.13	-0.0461569
16.14	-0.0525151
16.15	-0.100243
16.16	-0.0277126
16.17	-0.00198984
16.18	0.238794
16.19	0.393112
16.2	0.242621
16.21	0.0295452
16.22	-0.193828
16.23	-0.143748
16.24	-0.0921926
16.25	-0.0998519
16.26	-0.0264011
16.27	-0.0854601
16.28	-0.0480265
16.29	-0.050002
16.3	-0.0813896
16.31	-0.0116831
16.32	-0.0638725
16.33	-0.0145559
16.34	-0.00752517
16.35	-0.0288717
16.36	0.052912
16.37	0.00559987
16.38	0.0545723
16.39	0.0697923
16.4	0.0726482
16.41	0.174872
16.42	0.142353
16.43	0.201692
16.44	0.194744
16.45	0.148424
16.46	0.193282
16.47	0.222426
16.48	0.200859
16.49	0.103225
16.5	-0.0271441
16.51	0.00854502
16.52	-0.0509446
16.53	-0.030095
16.54	-0.0222033
16.55	-0.0772744
16.56	-0.0122597
16.57	-0.0622267
16.58	-0.0348889
16.59	-0.0236722
16.6	-0.0713052
16.61	-0.00325723
16.62	-0.063018
16.63	-0.0410996
16.64	-0.0232528
16.65	-0.0605188
16.66	0.00458521
16.67	-0.053302
16.68	-0.0210004
16.69	0.000400846
16.7	-0.0468284
16.71	0.00479537
16.72	-0.0604838
16.73	-0.0304313
16.74	-0.0146673
16.75	-0.056307
16.76	0.00120985
16.77	-0.060083
16.78	-0.0355106
16.79	-0.0335998
16.8	-0.0795788
16.81	-0.0150171
16.82	-0.0710157
16.83	-0.0388654
16.84	-0.032659
16.85	-0.0817832
16.86	-0.022
16.87	-0.0828844
16.88	-0.0541953
16.89	-0.0409813
16.9	-0.0797441
16.91	-0.0247554
16.92	-0.0815947
16.93	-0.0439845
16.94	-0.0412908
16.95	-0.0803649
16.96	-0.0120353
16.97	-0.0643002
16.98	-0.0205778
16.99	0.00762794
17	0.00109132
17.01	0.0782379
17.02	0.0206093
17.03	0.0417134
17.04	0.0149408
17.05	-0.0520938
17.06	-0.0105989
17.07	-0.0830873
17.08	-0.0529975
17.09	-0.0387463
17.1	6.29271e-05
17.11	0.249739
17.12	0.3652
17.13	0.325124
17.14	0.0526753
17.15	-0.162109
17.16	-0.114945
17.17	-0.118184
17.18	-0.0308266
17.19	-0.023609
17.2	-0.0615226
17.21	0.000331881
17.22	-0.056536
17.23	-0.00949697
17.24	-0.00214681
17.25	-0.0277706
17.26	0.0283111
17.27	-0.0291171
17.28	0.0321918
17.29	0.0512764
17.3	0.0307929
17.31	0.100721
17.32	0.0663563
17.33	0.142627
17.34	0.167555
17.35	0.158029
17.36	0.231083
17.37	0.172501
17.38	0.209394
17.39	0.18351
17.4	0.106848
17.41	0.0100279
17.42	-0.100137
17.43	-0.0390054
17.44	0.00686473
17.45	-0.0385595
17.46	0.0195771
17.47	-0.0400275
17.48	-0.0277261
17.49	-0.00834392
17.5	-0.0436406
17.51	0.0219018
17.52	-0.040248
17.53	-0.0222241
17.54	-0.0122224
17.55	-0.055296
17.56	0.0109968
17.57	-0.045197
17.58	-0.0194259
17.59	-0.00702724
17.6	-0.0426463
17.61	0.0242182
17.62	-0.0388526
17.63	-0.0132819
17.64	-0.0051206
17.65	-0.0514382
17.66	0.0186305
17.67	-0.0360467
17.68	-0.0153078
17.69	-0.0135351
17.7	-0.0537036
17.71	0.00625373
17.72	-0.0563694
17.73	-0.0277762
17.74	-0.0257151
17.75	-0.0708264
17.76	-0.00247777
17.77	-0.0605729
17.78	-0.034104
17.79	-0.027587
17.8	-0.06246
17.81	-0.0145391
17.82	-0.0924665
17.83	-0.0649507
17.84	-0.0555954
17.85	-0.0911548
17.86	-0.025383
17.87	-0.071834
17.88	-0.0281248
17.89	-0.0188959
17.9	-0.0550357
17.91	0.011177
17.92	-0.0380951
17.93	0.0144218
17.94	0.0397509
17.95	0.0201885
17.96	0.0863332
17.97	0.0125847
17.98	0.0174843
17.99	-0.0161774
18	-0.0778184
18.01	-0.0347343
18.02	-0.103572
18.03	-0.0475502
18.04	0.049961
18.05	0.219348
18.06	0.425918
18.07	0.241927
18.08	0.010669
18.09	-0.141652
18.1	-0.172538
18.11	-0.0637507
18.12	-0.095313
18.13	-0.041244
18.14	-0.0342176
18.15	-0.0631977
18.16	0.00255976
18.17	-0.0570642
18.18	-0.0191684
18.19	-0.0237148
18.2	-0.0508623
18.21	0.0167897
18.22	-0.0311077
18.23	0.0290015
18.24	0.0483624
18.25	0.0391778
18.26	0.113965
18.27	0.0772904
18.28	0.157798
18.29	0.177447
18.3	0.161328
18.31	0.230452
18.32	0.163925
18.33	0.185458
18.34	0.135604
18.35	0.0512746
18.36	0.0329009
18.37	-0.00386124
18.38	0.0214799
18.39	0.0198829
18.4	-0.0460013
18.41	0.00669174
18.42	-0.0517107
18.43	-0.0301126
18.44	-0.0247733
18.45	-0.0735968
18.46	-0.0102557
18.47	-0.065002
18.48	-0.0340857
18.49	-0.0219384
18.5	-0.0754749
18.51	-0.00949465
18.52	-0.0546695
18.53	-0.0213264
18.54	-0.00715676
18.55	-0.0473473
18.56	0.0155271
18.57	-0.0525367
18.58	-0.0266555
18.59	-0.00968642
18.6	-0.0487522
18.61	0.00934878
18.62	-0.0504171
18.63	-0.0260879
18.64	-0.0242698
18.65	-0.0684208
18.66	-0.00249812
18.67	-0.0604621
18.68	-0.0338879
18.69	-0.0256419
18.7	-0.0616421
18.71	0.00906696
18.72	-0.0536731
18.73	-0.0319417
18.74	-0.0297608
18.75	-0.0755347
18.76	-0.0158455
18.77	-0.0765231
18.78	-0.0458548
18.79	-0.0338648
18.8	-0.0698086
18.81	-0.00584004
18.82	-0.0602026
18.83	-0.0164779
18.84	-0.00191464
18.85	-0.0241999
18.86	0.057367
18.87	0.0160994
18.88	0.0636696
18.89	0.0570827
18.9	-0.00672277
18.91	0.0258216
18.92	-0.0596995
18.93	-0.0381781
18.94	-0.0417982
18.95	-0.0831909
18.96	0.0211943
18.97	0.12381
18.98	0.363872
18.99	0.36288
19	0.0901548
19.01	-0.0737416
19.02	-0.189744
19.03	-0.10917
19.04	-0.0585993
19.05	-0.0749167
19.06	-0.00968306
19.07	-0.0682665
19.08	-0.0227413
19.09	-0.013339
19.1	-0.0453542
19.11	0.0222824
19.12	-0.0307007
19.13	0.0148791
19.14	0.00923541
19.15	-0.0163498
19.16	0.063197
19.17	0.0232741
19.18	0.0857018
19.19	0.105172
19.2	0.100985
19.21	0.185345
19.22	0.141942
19.23	0.191993
19.24	0.182454
19.25	0.133016
19.26	0.153799
19.27	0.0546583
19.28	0.0697012
19.29	0.0327787
19.3	-0.0269771
19.31	0.00674891
19.32	-0.068463
19.33	-0.128851
19.34	-0.111586
19.35	-0.111968
19.36	-0.0193844
19.37	-0.0667157
19.38	-0.0455956
19.39	-0.0373547
19.4	-0.0819639
19.41	-0.0186378
19.42	-0.0651838
19.43	-0.0285707
19.44	-0.0141046
19.45	-0.0599951
19.46	0.00191752
19.47	-0.0533818
19.48	-0.0247565
19.49	-0.0175249
19.5	-0.0589118
19.51	0.00694542
19.52	-0.057141
19.53	-0.0325722
19.54	-0.0186507
19.55	-0.0670953
19.56	-0.0138508
19.57	-0.07887
19.58	-0.0449657
19.59	-0.0235813
19.6	-0.0635808
19.61	-0.0101156
19.62	-0.0661102
19.63	-0.0316049
19.64	-0.03019
19.65	-0.0757286
19.66	-0.0118615
19.67	-0.0730956
19.68	-0.0503001
19.69	-0.0416289
19.7	-0.0809215
